Date,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG,FB,TWTR,NFLX,sp500
10/31/2019,248.759995,339.910004,38.490002,28.5,1776.660034,133.729996,314.920013,1260.109985,191.649994,29.969999,287.410004,3037.560059
11/1/2019,255.820007,345.190002,38.950001,28.83,1791.439941,135.529999,313.309998,1273.73999,193.619995,29.620001,286.809998,3066.909912
11/4/2019,257.5,351.089996,38.889999,29.77,1804.660034,137.669998,317.470001,1291.369995,194.720001,30.049999,292.859985,3078.27002
11/5/2019,257.130005,358.290009,39.169998,30.389999,1801.709961,137.889999,317.220001,1292.030029,194.320007,29.809999,288.029999,3074.620117
11/6/2019,257.23999,354.190002,39.25,30.52,1795.77002,138.779999,326.579987,1291.800049,191.550003,29.540001,288.589996,3076.780029
11/7/2019,259.429993,357.309998,39.419998,30.82,1788.199951,137.690002,335.540009,1308.859985,190.419998,29.049999,289.570007,3085.179932
11/8/2019,260.140015,351,39.380001,31.41,1785.880005,137.610001,337.140015,1311.369995,190.839996,29.209999,291.570007,3093.080078
11/11/2019,262.200012,366.959991,39.369999,31.440001,1771.650024,135.470001,345.089996,1299.189941,189.610001,29.34,294.179993,3087.01001
11/12/2019,261.959991,362.880005,39.169998,30.99,1778,135.589996,349.929993,1298.800049,194.470001,29.049999,292.01001,3091.840088
11/13/2019,264.470001,362.5,39.16,31.040001,1753.109985,134.479996,346.109985,1298,193.190002,29.08,283.109985,3094.040039
11/14/2019,262.640015,367.440002,38.950001,31.1,1754.599976,134,349.350006,1311.459961,193.149994,28.889999,289.619995,3096.629883
11/15/2019,265.76001,371.679993,39.5,31.18,1739.48999,134.399994,352.170013,1334.869995,195.100006,29.25,295.029999,3120.459961
11/18/2019,267.100006,369.459991,39.630001,31.530001,1752.530029,134.309998,349.98999,1320.699951,197.399994,29.49,302.570007,3122.030029
11/19/2019,266.290009,367,38,31.809999,1752.790039,134.520004,359.519989,1315.459961,199.320007,29.440001,302.600006,3120.179932
11/20/2019,263.190002,370.910004,37.18,31.82,1745.530029,133.199997,352.220001,1303.050049,197.509995,29.17,305.160004,3108.459961
11/21/2019,262.01001,366.440002,37.599998,31.700001,1734.709961,133.839996,354.829987,1301.349976,197.929993,29.790001,311.690002,3103.540039
11/22/2019,261.779999,371.339996,37.75,31.940001,1745.719971,134.339996,333.040009,1295.339966,198.820007,30.030001,310.480011,3110.290039
11/25/2019,266.369995,373.130005,37.259998,32.049999,1773.839966,135.970001,336.339996,1306.689941,199.789993,30.540001,315.549988,3133.639893
11/26/2019,264.290009,373.51001,37.400002,31.950001,1796.939941,135.089996,328.920013,1313.550049,198.970001,30.959999,312.48999,3140.52002
11/27/2019,267.839996,368,37.66,32.18,1818.51001,133.770004,331.290009,1312.98999,202,31.17,315.929993,3153.629883
11/29/2019,267.25,366.179993,37.380001,31.950001,1800.800049,134.449997,329.940002,1304.959961,201.639999,30.91,314.660004,3140.97998
12/2/2019,264.160004,355.179993,37.32,31.959999,1781.599976,132.910004,334.869995,1289.920044,199.699997,30.42,309.98999,3113.870117
12/3/2019,259.450012,352.079987,37.549999,31.620001,1769.959961,132.119995,336.200012,1295.280029,198.820007,29.969999,306.160004,3093.199951
12/4/2019,261.73999,348.839996,38.099998,31.77,1760.689941,131.990005,333.029999,1320.540039,198.710007,30,304.320007,3112.76001
12/5/2019,265.579987,345.679993,38.189999,31.93,1740.47998,131.910004,330.369995,1328.130005,199.360001,30.040001,302.859985,3117.429932
12/6/2019,270.709991,354.089996,38.200001,32.169998,1751.599976,133.220001,335.890015,1340.619995,201.050003,30.190001,307.350006,3145.909912
12/9/2019,266.920013,351.209991,38.040001,31.860001,1749.51001,133.919998,339.529999,1343.560059,201.339996,30.209999,302.5,3135.959961
12/10/2019,268.480011,347.899994,38.060001,31.99,1739.209961,133.910004,348.839996,1344.660034,200.869995,29.84,293.119995,3132.52002
12/11/2019,270.769989,350,38.169998,32.110001,1748.719971,133.759995,352.700012,1345.02002,202.259995,30.549999,298.929993,3141.629883
12/12/2019,271.459991,346.290009,38.349998,32.540001,1760.329956,135.320007,359.679993,1350.27002,196.75,30.299999,298.440002,3168.570068
12/13/2019,275.149994,341.670013,38.259998,32.75,1760.939941,134.210007,358.390015,1347.829956,194.110001,30.389999,298.5,3168.800049
12/16/2019,279.859985,327,38.59,32.950001,1769.209961,134.130005,381.5,1361.170044,197.919998,30.969999,304.209991,3191.449951
12/17/2019,280.410004,327,38.5,33.080002,1790.660034,134.220001,378.98999,1355.119995,198.389999,30.700001,315.480011,3192.52002
12/18/2019,279.73999,330.679993,38.740002,33.259998,1784.030029,134.410004,393.149994,1352.619995,202.5,31.68,320.799988,3191.139893
12/19/2019,280.019989,333.5,38.93,33.259998,1792.280029,134.559998,404.040009,1356.040039,206.059998,32.029999,332.220001,3205.370117
12/20/2019,279.440002,328,39.150002,33.299999,1786.5,135.589996,405.589996,1349.589966,206.300003,32.130001,336.899994,3221.219971
12/23/2019,284,337.549988,39.07,33.490002,1793,135.550003,419.220001,1348.839966,206.179993,32.43,333.100006,3224.01001
12/24/2019,284.269989,333,38.959999,33.419998,1789.209961,134.979996,425.25,1343.560059,205.119995,32.5,333.200012,3223.379883
12/26/2019,289.910004,329.920013,39.16,33.529999,1868.77002,134.910004,430.940002,1360.400024,207.789993,32.630001,332.630005,3239.909912
12/27/2019,289.799988,330.140015,39.240002,33.59,1869.800049,135.270004,430.380005,1351.890015,208.100006,32.549999,329.089996,3240.02002
12/30/2019,291.519989,326.399994,39.040001,33.32,1846.890015,132.809998,414.700012,1336.140015,204.410004,32.029999,323.309998,3221.290039
12/31/2019,293.649994,325.76001,39.080002,33.27,1847.839966,134.039993,418.329987,1337.02002,205.25,32.049999,323.570007,3230.780029
1/2/2020,300.350006,333.320007,38.860001,33.66,1898.01001,135.419998,430.26001,1367.369995,209.779999,32.299999,329.809998,3257.850098
1/3/2020,297.429993,332.76001,39.060001,33.290001,1874.969971,134.339996,443.01001,1360.660034,208.669998,31.52,325.899994,3234.850098
1/6/2020,299.799988,333.73999,39.099998,32.889999,1902.880005,134.100006,451.540009,1394.209961,212.600006,31.639999,335.829987,3246.280029
1/7/2020,298.390015,337.279999,39.25,32.91,1906.859985,134.190002,469.059998,1393.339966,213.059998,32.540001,330.75,3237.179932
1/8/2020,303.190002,331.369995,39.369999,33.240002,1891.969971,135.309998,492.140015,1404.319946,215.220001,33.049999,339.26001,3253.050049
1/9/2020,309.630005,336.339996,38.799999,33.439999,1901.050049,136.740005,481.339996,1419.829956,218.300003,33.220001,335.660004,3274.699951
1/10/2020,310.329987,329.920013,38.57,33.209999,1883.160034,136.690002,478.149994,1429.72998,218.059998,32.779999,329.049988,3265.350098
1/13/2020,316.959991,330.220001,38.099998,33.369999,1891.300049,136.600006,524.859985,1439.22998,221.910004,32.689999,338.920013,3288.129883
1/14/2020,312.679993,332.350006,38.09,33.290001,1869.439941,135.820007,537.919983,1430.880005,219.059998,32.82,338.690002,3283.149902
1/15/2020,311.339996,329.799988,37.869999,33.09,1862.02002,136.619995,518.5,1439.199951,221.149994,33.23,339.070007,3289.290039
1/16/2020,315.23999,332,38.029999,34.02,1877.939941,137.979996,513.48999,1451.699951,221.770004,34.189999,338.619995,3316.810059
1/17/2020,318.730011,324.149994,38.380001,34.540001,1864.719971,138.309998,510.5,1480.390015,222.139999,34.220001,339.670013,3329.620117
1/21/2020,316.570007,313.369995,38.52,32.389999,1892,139.169998,547.200012,1484.400024,221.440002,34.09,338.109985,3320.790039
1/22/2020,317.700012,309,39.040001,31.950001,1887.459961,143.889999,569.559998,1485.949951,221.320007,34.02,326,3321.75
1/23/2020,319.230011,317.790009,38.630001,32.32,1884.579956,142.869995,572.200012,1486.650024,219.759995,33.889999,349.600006,3325.540039
1/24/2020,318.309998,323.049988,38.5,31.57,1861.640015,140.559998,564.820007,1466.709961,217.940002,33.189999,353.160004,3295.469971
1/27/2020,308.950012,316.600006,38.25,30.35,1828.339966,138.619995,558.02002,1433.900024,214.869995,32.779999,342.880005,3243.629883
1/28/2020,317.690002,316.559998,38.580002,30.969999,1853.25,139.550003,566.900024,1452.560059,217.789993,33.419998,348.519989,3276.23999
1/29/2020,324.339996,322.019989,37.049999,31.27,1858,137.690002,580.98999,1458.630005,223.229996,33.630001,343.160004,3273.399902
1/30/2020,323.869995,323.299988,37.43,31.299999,1870.680054,136.770004,640.809998,1455.839966,209.529999,33.220001,347.73999,3283.659912
1/31/2020,309.51001,318.269989,37.619999,31.059999,2008.719971,143.729996,650.570007,1434.22998,201.910004,32.48,345.089996,3225.52002
2/3/2020,308.660004,316,36.959999,31.209999,2004.199951,146.270004,780,1485.939941,204.190002,33.07,358,3248.919922
2/4/2020,318.850006,317.940002,37.630001,32.25,2049.669922,149.110001,887.059998,1447.069946,209.830002,33.959999,369.01001,3297.590088
2/5/2020,321.450012,329.549988,37.810001,32.369999,2039.869995,156.330002,734.700012,1448.22998,210.110001,33.389999,369.670013,3334.689941
2/6/2020,325.209991,341.429993,38.439999,32.48,2050.22998,156.759995,748.960022,1476.22998,210.850006,38.41,366.950012,3345.780029
2/7/2020,320.029999,336.75,38.450001,31.360001,2079.280029,153.410004,748.070007,1479.22998,212.330002,37.029999,366.769989,3327.709961
2/10/2020,321.549988,344.670013,38.34,32.110001,2133.909912,154.429993,771.280029,1508.680054,213.059998,35.959999,371.070007,3352.090088
2/11/2020,319.609985,344.420013,38.169998,32.709999,2150.800049,153.479996,774.380005,1508.790039,207.190002,35.650002,373.690002,3357.75
2/12/2020,327.200012,347.450012,38.040001,33.66,2160,155.309998,767.289978,1518.27002,210.759995,36.790001,380.01001,3379.449951
2/13/2020,324.869995,342.820007,38.310001,31.799999,2149.870117,154.309998,804,1514.660034,213.139999,37.16,381.399994,3373.939941
2/14/2020,324.950012,340.48999,38.25,31.52,2134.870117,150.699997,800.030029,1520.73999,214.179993,36.91,380.399994,3380.159912
2/18/2020,319,338.880005,38.259998,32.02,2155.669922,151.100006,858.400024,1519.670044,217.800003,38.060001,387.779999,3370.290039
2/19/2020,323.619995,338.299988,38.439999,32.09,2170.219971,150.860001,917.419983,1526.689941,217.490005,38.77,386.190002,3386.149902
2/20/2020,320.299988,336.279999,38.610001,32.34,2153.100098,151.220001,899.409973,1518.150024,214.580002,39.049999,386,3373.22998
2/21/2020,313.049988,330.380005,38.549999,31.389999,2095.969971,149.839996,901,1485.109985,210.179993,38.310001,380.070007,3337.75
2/24/2020,298.179993,317.899994,38.049999,29.700001,2009.290039,146.429993,833.789978,1421.589966,200.720001,35.889999,368.700012,3225.889893
2/25/2020,288.079987,304.140015,37.349998,27.889999,1972.73999,141.710007,799.909973,1388.449951,196.770004,35.209999,360.089996,3128.209961
2/26/2020,292.649994,305.589996,37.099998,26.709999,1979.589966,139.75,778.799988,1393.180054,197.199997,34.630001,379.23999,3116.389893
2/27/2020,273.519989,287.76001,35.73,25.52,1884.300049,133.110001,679,1318.089966,189.75,33.009998,371.709991,2978.76001
2/28/2020,273.359985,275.109985,35.220001,24.559999,1883.75,130.149994,667.98999,1339.329956,192.470001,33.200001,369.029999,2954.219971
3/2/2020,298.809998,289.269989,37.18,25.049999,1953.949951,134.300003,743.619995,1389.109985,196.440002,35.82,381.049988,3090.22998
3/3/2020,289.320007,280.619995,36.299999,23.299999,1908.98999,128.899994,745.51001,1341.390015,185.889999,34.93,368.769989,3003.370117
3/4/2020,302.73999,283.119995,38.18,23.299999,1975.829956,134.220001,749.5,1386.52002,191.759995,36,383.790009,3130.120117
3/5/2020,292.920013,260.369995,37.18,20.6,1924.030029,129.550003,724.539978,1319.040039,185.169998,34.970001,372.779999,3023.939941
3/6/2020,289.029999,262.329987,37.029999,20.389999,1901.089966,127.730003,703.47998,1298.410034,181.089996,33.459999,368.970001,2972.370117
3/9/2020,266.170013,227.169998,34.689999,17.879999,1800.609985,117.809998,608,1215.560059,169.5,32.459999,346.48999,2746.560059
3/10/2020,285.339996,231.009995,35.849998,20.790001,1891.819946,124.769997,645.330017,1280.390015,178.190002,34.310001,364.130005,2882.22998
3/11/2020,275.429993,189.080002,34.52,18.08,1820.859985,117.970001,634.22998,1215.410034,170.240005,31.299999,349.920013,2741.379883
3/12/2020,248.229996,154.839996,31.33,15.26,1676.609985,102.809998,560.549988,1114.910034,154.470001,26.780001,315.25,2480.639893
3/13/2020,277.970001,170.199997,34.470001,15.44,1785,107.949997,546.619995,1219.72998,170.279999,29.290001,336.299988,2711.02002
3/16/2020,242.210007,129.610001,31.809999,10.25,1689.150024,99.080002,445.070007,1084.329956,146.009995,24.040001,298.839996,2386.129883
3/17/2020,252.860001,124.139999,33.740002,9.55,1807.839966,106.650002,430.200012,1119.800049,149.419998,24.48,319.75,2529.189941
3/18/2020,246.669998,101.889999,32.849998,7.14,1830,103.550003,361.220001,1096.800049,146.960007,22,315.470001,2398.100098
3/19/2020,244.779999,97.709999,31.15,7.7,1880.930054,100.339996,427.640015,1115.290039,153.130005,24.129999,332.029999,2409.389893
3/20/2020,229.240005,95.010002,28.450001,9.11,1846.089966,95.389999,427.529999,1072.319946,149.729996,23.950001,332.829987,2304.919922
3/23/2020,224.369995,105.620003,26.77,9.15,1902.829956,94.769997,434.290009,1056.619995,148.100006,24.690001,360.269989,2237.399902
3/24/2020,246.880005,127.68,28.09,12.18,1940.099976,105.480003,505,1134.459961,160.979996,25.85,357.320007,2447.330078
3/25/2020,245.520004,158.729996,28.4,12.95,1885.839966,105.849998,539.25,1102.48999,156.210007,25.969999,342.390015,2475.560059
3/26/2020,258.440002,180.550003,30.6,13.45,1955.48999,112.889999,528.159973,1161.75,163.339996,26.41,362.98999,2630.070068
3/27/2020,247.740005,162,29.84,12.19,1900.099976,108.029999,514.359985,1110.709961,156.789993,25.290001,357.119995,2541.469971
3/30/2020,254.809998,152.279999,30.23,11.53,1963.949951,112.93,502.130005,1146.819946,165.949997,25.59,370.959991,2626.649902
3/31/2020,254.289993,149.139999,29.15,11.8,1949.719971,110.93,524,1162.810059,166.800003,24.559999,375.5,2584.590088
4/1/2020,240.910004,130.699997,28.049999,11.77,1907.699951,105.139999,481.559998,1105.619995,159.600006,23.32,364.079987,2470.5
4/2/2020,244.929993,123.269997,28.76,11.51,1918.829956,110,454.470001,1120.839966,158.190002,23.02,370.079987,2526.899902
4/3/2020,241.410004,124.519997,27.459999,10.58,1906.589966,106.339996,480.01001,1097.880005,154.179993,23.09,361.76001,2488.649902
4/6/2020,262.470001,148.770004,29.440001,12.91,1997.589966,114.82,516.23999,1186.920044,165.550003,24.93,379.959991,2663.679932
4/7/2020,259.429993,141.580002,30.08,13.63,2011.599976,114.940002,545.450012,1186.51001,168.830002,25.610001,372.279999,2659.409912
4/8/2020,266.070007,146.869995,29.889999,15,2043,119.290001,548.840027,1210.280029,174.279999,27.860001,371.119995,2749.97998
4/9/2020,267.98999,151.839996,30.73,14.55,2042.76001,121.5,573,1211.449951,175.190002,27.77,370.720001,2789.820068
4/13/2020,273.25,147.330002,30.190001,13.91,2168.870117,121.150002,650.950012,1217.560059,174.789993,27.209999,396.720001,2761.629883
4/14/2020,287.049988,141,31.129999,15.04,2283.320068,123.910004,709.890015,1269.22998,178.169998,27.940001,413.549988,2846.060059
4/15/2020,284.429993,145.979996,30.09,14.42,2307.679932,118.690002,729.830017,1262.469971,176.970001,27.51,426.75,2783.360107
4/16/2020,286.690002,134.240005,30.16,13.82,2408.189941,115.730003,745.210022,1263.469971,176.25,26.549999,439.170013,2799.550049
4/17/2020,282.799988,154,31.23,14.08,2375,120.120003,753.890015,1283.25,179.240005,26.700001,422.959991,2874.560059
4/20/2020,276.929993,143.610001,30.98,13.53,2393.610107,120.410004,746.359985,1266.609985,178.240005,27.01,437.48999,2823.159912
4/21/2020,268.369995,136.330002,29.870001,13.19,2328.120117,116.760002,686.719971,1216.339966,170.800003,25.75,433.829987,2736.560059
4/22/2020,276.100006,134.970001,29.469999,13.29,2363.48999,119.309998,732.109985,1263.209961,182.279999,28.440001,421.420013,2799.310059
4/23/2020,275.029999,137.740005,29.5,13.78,2399.449951,121.349998,705.630005,1276.310059,185.130005,27.860001,426.700012,2797.800049
4/24/2020,282.970001,128.979996,29.709999,13.94,2410.219971,124.720001,725.150024,1279.310059,190.070007,28.74,424.98999,2836.73999
4/27/2020,283.170013,128.679993,30.540001,15.23,2376,125.919998,798.75,1275.880005,187.5,30,421.380005,2878.47998
4/28/2020,278.579987,131.300003,30.65,15.81,2314.080078,126.269997,769.119995,1233.670044,182.910004,28.790001,403.829987,2863.389893
4/29/2020,287.730011,139,31.43,17.459999,2372.709961,128.690002,800.51001,1341.47998,194.190002,31.09,411.890015,2939.51001
4/30/2020,293.799988,141.020004,30.469999,16.83,2474,125.559998,781.880005,1348.660034,204.710007,28.68,419.850006,2912.429932
5/1/2020,289.070007,133.369995,29.9,15.01,2286.040039,121.870003,701.320007,1320.609985,202.270004,27.84,415.269989,2830.709961
5/4/2020,293.160004,131.460007,29.6,14.78,2315.98999,121.68,761.190002,1326.800049,205.259995,28.23,428.149994,2842.73999
5/5/2020,297.559998,125.400002,29.74,14.27,2317.800049,122.580002,768.210022,1351.109985,207.070007,28.07,424.679993,2868.439941
5/6/2020,300.630005,121.860001,28.790001,13.91,2351.26001,123.169998,782.580017,1347.300049,208.470001,27.68,434.26001,2848.419922
5/7/2020,303.73999,128.649994,28.889999,14.93,2367.610107,121.230003,780.039978,1372.560059,211.259995,28.77,436.529999,2881.189941
5/8/2020,310.130005,133.440002,29.790001,15.59,2379.610107,122.989998,819.419983,1388.369995,212.350006,29.93,435.549988,2929.800049
5/11/2020,315.01001,128.910004,29.379999,14.65,2409,122.589996,811.289978,1403.26001,213.179993,29.690001,440.519989,2930.189941
